1,"Taguatinga","02Norte (�guas Claras)71900-500Rua"
10290,"Samambaia","QR 402 Conjunto 10","Samambaia Norte","72318-010","Quadra"
10291,"Samambaia","QR 402 Conjunto 11","Samambaia Norte","72318-011","Quadra"
10292,"Samambaia","QR 402 Conjunto 12","Samambaia Norte","72318-012","Quadra"
10293,"Samambaia","QR 402 Conjunto 13","Samambaia Norte","72318-013","Quadra"
10294,"Samambaia","QR 402 Conjunto 14","Samambaia Norte","72318-014","Quadra"
10295,"Samambaia","QR 402 Conjunto 15","Samambaia Norte","72318-015","Quadra"
10296,"Samambaia","QR 402 Conjunto 16","Samambaia Norte","72318-016","Quadra"
10297,"Samambaia","QR 402 Conjunto 17","Samambaia Norte","72318-017","Quadra"
10298,"Samambaia","QR 402 Conjunto 18","Samambaia Norte","72318-018","Quadra"
10299,"Samambaia","QR 402 Conjunto 19","Samambaia Norte","72318-019","Quadra"
10300,"Samambaia","QR 402 Conjunto 20","Samambaia Norte","72318-020","Quadra"
10301,"Samambaia","QR 402 Conjunto 21","Samambaia Norte","72318-021","Quadra"
10302,"Samambaia","QR 402 Conjunto 22","Samambaia Norte","72318-022","Quadra"
10303,"Samambaia","QR 402 Conjunto 22-A","Samambaia Norte","72318-023","Quadra"
10304,"Samambaia","QR 402 Conjunto 23","Samambaia Norte","72318-024","Quadra"
10305,"Samambaia","QR 402 Conjunto 24","Samambaia Norte","72318-025","Quadra"
10306,"Samambaia","QR 402 Conjunto 25","Samambaia Norte","72318-026","Quadra"
10307,"Samambaia","QR 402 Conjunto 26","Samambaia Norte","72318-027","Quadra"
10308,"Samambaia","QR 402 Conjunto 27","Samambaia Norte","72318-028","Quadra"
10309,"Samambaia","QR 402 Conjunto 28","Samambaia Norte","72318-029","Quadra"
10310,"Samambaia","QR 402 Conjunto 29","Samambaia Norte","72318-030","Quadra"
10311,"Samambaia","QR 402 Conjunto 30","Samambaia Norte","72318-031","Quadra"
10312,"Samambaia","QR 402 Conjunto 31","Samambaia Norte","72318-032","Quadra"
10313,"Samambaia","QR 402 Conjunto 32","Samambaia Norte","72318-033","Quadra"
10314,"Samambaia","QR 403","Samambaia Norte","72319-100","Quadra"
10315,"Samambaia","QR 403 Conjunto 01","Samambaia Norte","72319-101","Quadra"
10316,"Samambaia","QR 403 Conjunto 02","Samambaia Norte","72319-102","Quadra"
10317,"Samambaia","QR 403 Conjunto 03","Samambaia Norte","72319-103","Quadra"
10318,"Samambaia","QR 403 Conjunto 04","Samambaia Norte","72319-104","Quadra"
10319,"Samambaia","QR 403 Conjunto 05","Samambaia Norte","72319-105","Quadra"
10320,"Samambaia","QR 403 Conjunto 05-A","Samambaia Norte","72319-106","Quadra"
10321,"Samambaia","QR 403 Conjunto 06","Samambaia Norte","72319-107","Quadra"
10322,"Samambaia","QR 403 Conjunto 07","Samambaia Norte","72319-108","Quadra"
10323,"Samambaia","QR 403 Conjunto 08","Samambaia Norte","72319-109","Quadra"
10324,"Samambaia","QR 403 Conjunto 09","Samambaia Norte","72319-110","Quadra"
10325,"Samambaia","QR 403 Conjunto 10","Samambaia Norte","72319-111","Quadra"
10326,"Samambaia","QR 403 Conjunto 11","Samambaia Norte","72319-112","Quadra"
10327,"Samambaia","QR 403 Conjunto 12","Samambaia Norte","72319-113","Quadra"
10328,"Samambaia","QR 403 Conjunto 13","Samambaia Norte","72319-114","Quadra"
10329,"Samambaia","QR 403 Conjunto 14","Samambaia Norte","72319-115","Quadra"
10330,"Samambaia","QR 403 Conjunto 15","Samambaia Norte","72319-116","Quadra"
10331,"Samambaia","QR 403 Conjunto 16","Samambaia Norte","72319-117","Quadra"
10332,"Samambaia","QR 403 Conjunto 17","Samambaia Norte","72319-118","Quadra"
10333,"Samambaia","QR 403 Conjunto 18","Samambaia Norte","72319-119","Quadra"
10334,"Samambaia","QR 403 Conjunto 19","Samambaia Norte","72319-120","Quadra"
10335,"Samambaia","QR 403 Conjunto 20","Samambaia Norte","72319-121","Quadra"
10336,"Samambaia","QR 403 Conjunto 21","Samambaia Norte","72319-122","Quadra"
10337,"Samambaia","QR 404","Samambaia Norte","72318-100","Quadra"
10338,"Samambaia","QR 404 Conjunto 01","Samambaia Norte","72318-101","Quadra"
10339,"Samambaia","QR 404 Conjunto 02","Samambaia Norte","72318-102","Quadra"
10340,"Samambaia","QR 404 Conjunto 03","Samambaia Norte","72318-103","Quadra"
10341,"Samambaia","QR 404 Conjunto 04","Samambaia Norte","72318-104","Quadra"
10342,"Samambaia","QR 404 Conjunto 04-A","Samambaia Norte","72318-105","Quadra"
10343,"Samambaia","QR 404 Conjunto 05","Samambaia Norte","72318-106","Quadra"
10344,"Samambaia","QR 404 Conjunto 06","Samambaia Norte","72318-107","Quadra"
10345,"Samambaia","QR 404 Conjunto 07","Samambaia Norte","72318-108","Quadra"
10346,"Samambaia","QR 404 Conjunto 08","Samambaia Norte","72318-109","Quadra"
10347,"Samambaia","QR 404 Conjunto 09","Samambaia Norte","72318-110","Quadra"
10348,"Samambaia","QR 404 Conjunto 10","Samambaia Norte","72318-111","Quadra"
10349,"Samambaia","QR 404 Conjunto 11","Samambaia Norte","72318-112","Quadra"
10350,"Samambaia","QR 404 Conjunto 12","Samambaia Norte","72318-113","Quadra"
10351,"Samambaia","QR 404 Conjunto 13","Samambaia Norte","72318-114","Quadra"
10352,"Samambaia","QR 404 Conjunto 13-A","Samambaia Norte","72318-115","Quadra"
10353,"Samambaia","QR 404 Conjunto 14","Samambaia Norte","72318-116","Quadra"
10354,"Samambaia","QR 404 Conjunto 15","Samambaia Norte","72318-117","Quadra"
10355,"Samambaia","QR 404 Conjunto 16","Samambaia Norte","72318-118","Quadra"
10356,"Samambaia","QR 404 Conjunto 17","Samambaia Norte","72318-119","Quadra"
10357,"Samambaia","QR 404 Conjunto 18","Samambaia Norte","72318-120","Quadra"
10358,"Samambaia","QR 404 Conjunto 19","Samambaia Norte","72318-121","Quadra"
10359,"Samambaia","QR 405","Samambaia Norte","72319-200","Quadra"
10360,"Samambaia","QR 405 Conjunto 01","Samambaia Norte","72319-201","Quadra"
10361,"Samambaia","QR 405 Conjunto 02","Samambaia Norte","72319-202","Quadra"
10362,"Samambaia","QR 405 Conjunto 03","Samambaia Norte","72319-203","Quadra"
10363,"Samambaia","QR 405 Conjunto 04","Samambaia Norte","72319-204","Quadra"
10364,"Samambaia","QR 405 Conjunto 05","Samambaia Norte","72319-205","Quadra"
10365,"Samambaia","QR 405 Conjunto 06","Samambaia Norte","72319-206","Quadra"
10366,"Samambaia","QR 405 Conjunto 07","Samambaia Norte","72319-207","Quadra"
10367,"Samambaia","QR 405 Conjunto 08","Samambaia Norte","72319-208","Quadra"
10368,"Samambaia","QR 405 Conjunto 09","Samambaia Norte","72319-209","Quadra"
10369,"Samambaia","QR 405 Conjunto 10","Samambaia Norte","72319-210","Quadra"
10370,"Samambaia","QR 405 Conjunto 11","Samambaia Norte","72319-211","Quadra"
10371,"Samambaia","QR 405 Conjunto 12","Samambaia Norte","72319-212","Quadra"
10372,"Samambaia","QR 405 Conjunto 13","Samambaia Norte","72319-213","Quadra"
10373,"Samambaia","QR 405 Conjunto 14","Samambaia Norte","72319-214","Quadra"
10374,"Samambaia","QR 405 Conjunto 15","Samambaia Norte","72319-215","Quadra"
10375,"Samambaia","QR 405 Conjunto 16","Samambaia Norte","72319-216","Quadra"
10376,"Samambaia","QR 405 Conjunto 17","Samambaia Norte","72319-217","Quadra"
10377,"Samambaia","QR 405 Conjunto 18","Samambaia Norte","72319-218","Quadra"
10378,"Samambaia","QR 405 Conjunto 19","Samambaia Norte","72319-219","Quadra"
10379,"Samambaia","QR 405 Conjunto 20","Samambaia Norte","72319-220","Quadra"
10380,"Samambaia","QR 405 Conjunto 21","Samambaia Norte","72319-221","Quadra"
10381,"Samambaia","QR 405 Conjunto 22","Samambaia Norte","72319-222","Quadra"
10382,"Samambaia","QR 405 Conjunto 23","Samambaia Norte","72319-223","Quadra"
10383,"Samambaia","QR 405 Conjunto 24","Samambaia Norte","72319-224","Quadra"
10384,"Samambaia","QR 405 Conjunto 25","Samambaia Norte","72319-225","Quadra"
10385,"Samambaia","QR 405 Conjunto 26","Samambaia Norte","72319-226","Quadra"
10386,"Samambaia","QR 405 Conjunto 27","Samambaia Norte","72319-227","Quadra"
10387,"Samambaia","QR 405 Conjunto 28","Samambaia Norte","72319-228","Quadra"
10388,"Samambaia","QR 405 Conjunto 28-A","Samambaia Norte","72319-229","Quadra"
10389,"Samambaia","QR 405 Conjunto 29","Samambaia Norte","72319-230","Quadra"
10390,"Samambaia","QR 406","Samambaia Norte","72318-200","Quadra"
10391,"Samambaia","QR 406 Conjunto 01","Samambaia Norte","72318-201","Quadra"
10392,"Samambaia","QR 406 Conjunto 02","Samambaia Norte","72318-202","Quadra"
10393,"Samambaia","QR 406 Conjunto 03","Samambaia Norte","72318-203","Quadra"
10394,"Samambaia","QR 406 Conjunto 04","Samambaia Norte","72318-204","Quadra"
10395,"Samambaia","QR 406 Conjunto 05","Samambaia Norte","72318-205","Quadra"
10396,"Samambaia","QR 406 Conjunto 06","Samambaia Norte","72318-206","Quadra"
10397,"Samambaia","QR 406 Conjunto 07","Samambaia Norte","72318-207","Quadra"
10398,"Samambaia","QR 406 Conjunto 08","Samambaia Norte","72318-208","Quadra"
10399,"Samambaia","QR 406 Conjunto 09","Samambaia Norte","72318-209","Quadra"
10400,"Samambaia","QR 406 Conjunto 09-A","Samambaia Norte","72318-210","Quadra"
10401,"Samambaia","QR 406 Conjunto 10","Samambaia Norte","72318-211","Quadra"
10402,"Samambaia","QR 406 Conjunto 11","Samambaia Norte","72318-212","Quadra"
10403,"Samambaia","QR 406 Conjunto 12","Samambaia Norte","72318-213","Quadra"
10404,"Samambaia","QR 406 Conjunto 13","Samambaia Norte","72318-214","Quadra"
10405,"Samambaia","QR 406 Conjunto 14","Samambaia Norte","72318-215","Quadra"
10406,"Samambaia","QR 406 Conjunto 15","Samambaia Norte","72318-216","Quadra"
10407,"Samambaia","QR 406 Conjunto 16","Samambaia Norte","72318-217","Quadra"
10408,"Samambaia","QR 406 Conjunto 17","Samambaia Norte","72318-218","Quadra"
10409,"Samambaia","QR 406 Conjunto 18","Samambaia Norte","72318-219","Quadra"
10410,"Samambaia","QR 406 Conjunto 19","Samambaia Norte","72318-220","Quadra"
10411,"Samambaia","QR 406 Conjunto 20","Samambaia Norte","72318-221","Quadra"
10412,"Samambaia","QR 406 Conjunto 21","Samambaia Norte","72318-222","Quadra"
10413,"Samambaia","QR 406 Conjunto 21-A","Samambaia Norte","72318-223","Quadra"
10414,"Samambaia","QR 406 Conjunto 22","Samambaia Norte","72318-224","Quadra"
10415,"Samambaia","QR 406 Conjunto 23","Samambaia Norte","72318-225","Quadra"
10416,"Samambaia","QR 406 Conjunto 24","Samambaia Norte","72318-226","Quadra"
10417,"Samambaia","QR 406 Conjunto 25","Samambaia Norte","72318-227","Quadra"
10418,"Samambaia","QR 406 Conjunto 26","Samambaia Norte","72318-228","Quadra"
10419,"Samambaia","QR 406 Conjunto 27","Samambaia Norte","72318-229","Quadra"
10420,"Samambaia","QR 406 Conjunto 28","Samambaia Norte","72318-230","Quadra"
10421,"Samambaia","QR 406 Conjunto 29","Samambaia Norte","72318-231","Quadra"
10422,"Samambaia","QR 406 Conjunto 30","Samambaia Norte","72318-232","Quadra"
10423,"Samambaia","QR 407","Samambaia Norte","72321-000","Quadra"
10424,"Samambaia","QR 407 Conjunto 01","Samambaia Norte","72321-001","Quadra"
10425,"Samambaia","QR 407 Conjunto 02","Samambaia Norte","72321-002","Quadra"
10426,"Samambaia","QR 407 Conjunto 03","Samambaia Norte","72321-003","Quadra"
10427,"Samambaia","QR 407 Conjunto 04","Samambaia Norte","72321-004","Quadra"
10428,"Samambaia","QR 407 Conjunto 05","Samambaia Norte","72321-005","Quadra"
10429,"Samambaia","QR 407 Conjunto 06","Samambaia Norte","72321-006","Quadra"
10430,"Samambaia","QR 407 Conjunto 07","Samambaia Norte","72321-007","Quadra"
10431,"Samambaia","QR 407 Conjunto 08","Samambaia Norte","72321-008","Quadra"
10432,"Samambaia","QR 407 Conjunto 09","Samambaia Norte","72321-009","Quadra"
10433,"Samambaia","QR 407 Conjunto 10","Samambaia Norte","72321-010","Quadra"
10434,"Samambaia","QR 407 Conjunto 11","Samambaia Norte","72321-011","Quadra"
10435,"Samambaia","QR 407 Conjunto 12","Samambaia Norte","72321-012","Quadra"
10436,"Samambaia","QR 407 Conjunto 13","Samambaia Norte","72321-013","Quadra"
10437,"Samambaia","QR 408","Samambaia Norte","72318-300","Quadra"
10438,"Samambaia","QR 408 Conjunto 01","Samambaia Norte","72318-301","Quadra"
10439,"Samambaia","QR 408 Conjunto 02","Samambaia Norte","72318-302","Quadra"
10440,"Samambaia","QR 408 Conjunto 03","Samambaia Norte","72318-303","Quadra"
10441,"Samambaia","QR 408 Conjunto 04","Samambaia Norte","72318-304","Quadra"
10442,"Samambaia","QR 408 Conjunto 05","Samambaia Norte","72318-305","Quadra"
10443,"Samambaia","QR 408 Conjunto 06","Samambaia Norte","72318-306","Quadra"
10444,"Samambaia","QR 408 Conjunto 07","Samambaia Norte","72318-307","Quadra"
10445,"Samambaia","QR 408 Conjunto 08","Samambaia Norte","72318-308","Quadra"
10446,"Samambaia","QR 408 Conjunto 09","Samambaia Norte","72318-309","Quadra"
10447,"Samambaia","QR 408 Conjunto 10","Samambaia Norte","72318-310","Quadra"
10448,"Samambaia","QR 408 Conjunto 10-A","Samambaia Norte","72318-311","Quadra"
10449,"Samambaia","QR 408 Conjunto 11","Samambaia Norte","72318-312","Quadra"
10450,"Samambaia","QR 408 Conjunto 12","Samambaia Norte","72318-313","Quadra"
10451,"Samambaia","QR 408 Conjunto 13","Samambaia Norte","72318-314","Quadra"
10452,"Samambaia","QR 408 Conjunto 14","Samambaia Norte","72318-315","Quadra"
10453,"Samambaia","QR 408 Conjunto 15","Samambaia Norte","72318-316","Quadra"
10454,"Samambaia","QR 408 Conjunto 15-A","Samambaia Norte","72318-317","Quadra"
10455,"Samambaia","QR 408 Conjunto 16","Samambaia Norte","72318-318","Quadra"
10456,"Samambaia","QR 408 Conjunto 17","Samambaia Norte","72318-319","Quadra"
10457,"Samambaia","QR 408 Conjunto 18","Samambaia Norte","72318-320","Quadra"
10458,"Samambaia","QR 408 Conjunto 19","Samambaia Norte","72318-321","Quadra"
10459,"Samambaia","QR 408 Conjunto 20","Samambaia Norte","72318-322","Quadra"
10460,"Samambaia","QR 408 Conjunto 21","Samambaia Norte","72318-323","Quadra"
10461,"Samambaia","QR 408 Conjunto 22","Samambaia Norte","72318-324","Quadra"
10462,"Samambaia","QR 408 Conjunto 23","Samambaia Norte","72318-325","Quadra"
10463,"Samambaia","QR 408 Conjunto 24","Samambaia Norte","72318-326","Quadra"
10464,"Samambaia","QR 408 Conjunto 24-A","Samambaia Norte","72318-327","Quadra"
10465,"Samambaia","QR 409","Samambaia Norte","72321-100","Quadra"
10466,"Samambaia","QR 409 Conjunto 01","Samambaia Norte","72321-101","Quadra"
10467,"Samambaia","QR 409 Conjunto 02","Samambaia Norte","72321-102","Quadra"
10468,"Samambaia","QR 409 Conjunto 03","Samambaia Norte","72321-103","Quadra"
10469,"Samambaia","QR 409 Conjunto 04","Samambaia Norte","72321-104","Quadra"
10470,"Samambaia","QR 409 Conjunto 05","Samambaia Norte","72321-105","Quadra"
10471,"Samambaia","QR 409 Conjunto 06","Samambaia Norte","72321-106","Quadra"
10472,"Samambaia","QR 409 Conjunto 07","Samambaia Norte","72321-107","Quadra"
10473,"Samambaia","QR 409 Conjunto 08","Samambaia Norte","72321-108","Quadra"
10474,"Samambaia","QR 410","Samambaia Norte","72320-000","Quadra"
10475,"Samambaia","QR 410 Conjunto 01","Samambaia Norte","72320-001","Quadra"
10476,"Samambaia","QR 410 Conjunto 02","Samambaia Norte","72320-002","Quadra"
10477,"Samambaia","QR 410 Conjunto 03","Samambaia Norte","72320-003","Quadra"
10478,"Samambaia","QR 410 Conjunto 04","Samambaia Norte","72320-004","Quadra"
10479,"Samambaia","QR 410 Conjunto 05","Samambaia Norte","72320-005","Quadra"
10480,"Samambaia","QR 410 Conjunto 05-A","Samambaia Norte","72320-006","Quadra"
10481,"Samambaia","QR 410 Conjunto 06","Samambaia Norte","72320-007","Quadra"
10482,"Samambaia","QR 410 Conjunto 07","Samambaia Norte","72320-008","Quadra"
10483,"Samambaia","QR 410 Conjunto 08","Samambaia Norte","72320-009","Quadra"
10484,"Samambaia","QR 410 Conjunto 09","Samambaia Norte","72320-010","Quadra"
10485,"Samambaia","QR 410 Conjunto 10","Samambaia Norte","72320-011","Quadra"
10486,"Samambaia","QR 410 Conjunto 10-A","Samambaia Norte","72320-012","Quadra"
10487,"Samambaia","QR 410 Conjunto 11","Samambaia Norte","72320-013","Quadra"
10488,"Samambaia","QR 410 Conjunto 12","Samambaia Norte","72320-014","Quadra"
10489,"Samambaia","QR 410 Conjunto 13","Samambaia Norte","72320-015","Quadra"
10490,"Samambaia","QR 410 Conjunto 14","Samambaia Norte","72320-016","Quadra"
10491,"Samambaia","QR 410 Conjunto 15","Samambaia Norte","72320-017","Quadra"
10492,"Samambaia","QR 410 Conjunto 15-A","Samambaia Norte","72320-018","Quadra"
10493,"Samambaia","QR 410 Conjunto 16","Samambaia Norte","72320-019","Quadra"
10494,"Samambaia","QR 410 Conjunto 17","Samambaia Norte","72320-020","Quadra"
10495,"Samambaia","QR 410 Conjunto 18","Samambaia Norte","72320-021","Quadra"
10496,"Samambaia","QR 410 Conjunto 19","Samambaia Norte","72320-022","Quadra"
10497,"Samambaia","QR 410 Conjunto 20","Samambaia Norte","72320-023","Quadra"
10498,"Samambaia","QR 410 Conjunto 21","Samambaia Norte","72320-024","Quadra"
10499,"Samambaia","QR 410 Conjunto 22","Samambaia Norte","72320-025","Quadra"
10500,"Samambaia","QR 410 Conjunto 23","Samambaia Norte","72320-026","Quadra"
10501,"Samambaia","QR 410 Conjunto 24","Samambaia Norte","72320-027","Quadra"
10502,"Samambaia","QR 411","Samambaia Norte","72321-200","Quadra"
10503,"Samambaia","QR 411 Conjunto 01","Samambaia Norte","72321-201","Quadra"
10504,"Samambaia","QR 411 Conjunto 02","Samambaia Norte","72321-202","Quadra"
10505,"Samambaia","QR 411 Conjunto 03","Samambaia Norte","72321-203","Quadra"
10506,"Samambaia","QR 411 Conjunto 04","Samambaia Norte","72321-204","Quadra"
10507,"Samambaia","QR 411 Conjunto 05","Samambaia Norte","72321-205","Quadra"
10508,"Samambaia","QR 411 Conjunto 06","Samambaia Norte","72321-206","Quadra"
10509,"Samambaia","QR 411 Conjunto 07","Samambaia Norte","72321-207","Quadra"
10510,"Samambaia","QR 411 Conjunto 08","Samambaia Norte","72321-208","Quadra"
10511,"Samambaia","QR 411 Conjunto 09","Samambaia Norte","72321-209","Quadra"
10512,"Samambaia","QR 411 Conjunto 10","Samambaia Norte","72321-210","Quadra"
10513,"Samambaia","QR 411 Conjunto 11","Samambaia Norte","72321-211","Quadra"
10514,"Samambaia","QR 411 Conjunto 12","Samambaia Norte","72321-212","Quadra"
10515,"Samambaia","QR 412","Samambaia Norte","72320-100","Quadra"
10516,"Samambaia","QR 412 Conjunto 01","Samambaia Norte","72320-101","Quadra"
10517,"Samambaia","QR 412 Conjunto 02","Samambaia Norte","72320-102","Quadra"
10518,"Samambaia","QR 412 Conjunto 03","Samambaia Norte","72320-103","Quadra"
10519,"Samambaia","QR 412 Conjunto 04","Samambaia Norte","72320-104","Quadra"
10520,"Samambaia","QR 412 Conjunto 05","Samambaia Norte","72320-105","Quadra"
10521,"Samambaia","QR 412 Conjunto 06","Samambaia Norte","72320-106","Quadra"
10522,"Samambaia","QR 412 Conjunto 06-A","Samambaia Norte","72320-107","Quadra"
10523,"Samambaia","QR 412 Conjunto 07","Samambaia Norte","72320-108","Quadra"
10524,"Samambaia","QR 412 Conjunto 08","Samambaia Norte","72320-109","Quadra"
10525,"Samambaia","QR 412 Conjunto 09","Samambaia Norte","72320-110","Quadra"
10526,"Samambaia","QR 412 Conjunto 10","Samambaia Norte","72320-111","Quadra"
10527,"Samambaia","QR 412 Conjunto 11","Samambaia Norte","72320-112","Quadra"
10528,"Samambaia","QR 412 Conjunto 12","Samambaia Norte","72320-113","Quadra"
10529,"Samambaia","QR 412 Conjunto 12-A","Samambaia Norte","72320-114","Quadra"
10530,"Samambaia","QR 412 Conjunto 13","Samambaia Norte","72320-115","Quadra"
10531,"Samambaia","QR 412 Conjunto 14","Samambaia Norte","72320-116","Quadra"
10532,"Samambaia","QR 412 Conjunto 15","Samambaia Norte","72320-117","Quadra"
10533,"Samambaia","QR 412 Conjunto 16","Samambaia Norte","72320-118","Quadra"
10534,"Samambaia","QR 412 Conjunto 17","Samambaia Norte","72320-119","Quadra"
10535,"Samambaia","QR 412 Conjunto 17-A","Samambaia Norte","72320-120","Quadra"
10536,"Samambaia","QR 412 Conjunto 18","Samambaia Norte","72320-121","Quadra"
10537,"Samambaia","QR 412 Conjunto 19","Samambaia Norte","72320-122","Quadra"
10538,"Samambaia","QR 412 Conjunto 20","Samambaia Norte","72320-123","Quadra"
10539,"Samambaia","QR 412 Conjunto 21","Samambaia Norte","72320-124","Quadra"
10540,"Samambaia","QR 412 Conjunto 22","Samambaia Norte","72320-125","Quadra"
10541,"Samambaia","QR 413","Samambaia Norte","72321-300","Quadra"
10542,"Samambaia","QR 413 Conjunto 01","Samambaia Norte","72321-301","Quadra"
10543,"Samambaia","QR 413 Conjunto 02","Samambaia Norte","72321-302","Quadra"
10544,"Samambaia","QR 413 Conjunto 03","Samambaia Norte","72321-303","Quadra"
10545,"Samambaia","QR 413 Conjunto 04","Samambaia Norte","72321-304","Quadra"
10546,"Samambaia","QR 413 Conjunto 05","Samambaia Norte","72321-305","Quadra"
10547,"Samambaia","QR 413 Conjunto 06","Samambaia Norte","72321-306","Quadra"
10548,"Samambaia","QR 413 Conjunto 07","Samambaia Norte","72321-307","Quadra"
10549,"Samambaia","QR 413 Conjunto 07-A","Samambaia Norte","72321-308","Quadra"
10550,"Samambaia","QR 413 Conjunto 08","Samambaia Norte","72321-309","Quadra"
10551,"Samambaia","QR 413 Conjunto 09","Samambaia Norte","72321-310","Quadra"
10552,"Samambaia","QR 413 Conjunto 10","Samambaia Norte","72321-311","Quadra"
10553,"Samambaia","QR 413 Conjunto 11","Samambaia Norte","72321-312","Quadra"
10554,"Samambaia","QR 413 Conjunto 11-A","Samambaia Norte","72321-313","Quadra"
10555,"Samambaia","QR 413 Conjunto 12","Samambaia Norte","72321-314","Quadra"
10556,"Samambaia","QR 413 Conjunto 13","Samambaia Norte","72321-315","Quadra"
10557,"Samambaia","QR 413 Conjunto 13-A","Samambaia Norte","72321-316","Quadra"
10558,"Samambaia","QR 413 Conjunto 14","Samambaia Norte","72321-317","Quadra"
10559,"Samambaia","QR 414","Samambaia Norte","72320-200","Quadra"
10560,"Samambaia","QR 414 Conjunto 01","Samambaia Norte","72320-201","Quadra"
10561,"Samambaia","QR 414 Conjunto 02","Samambaia Norte","72320-202","Quadra"
10562,"Samambaia","QR 414 Conjunto 03","Samambaia Norte","72320-203","Quadra"
10563,"Samambaia","QR 414 Conjunto 04","Samambaia Norte","72320-204","Quadra"
10564,"Samambaia","QR 414 Conjunto 05","Samambaia Norte","72320-205","Quadra"
10565,"Samambaia","QR 414 Conjunto 06","Samambaia Norte","72320-206","Quadra"
10566,"Samambaia","QR 414 Conjunto 07","Samambaia Norte","72320-207","Quadra"
10567,"Samambaia","QR 414 Conjunto 07-A","Samambaia Norte","72320-208","Quadra"
10568,"Samambaia","QR 414 Conjunto 08","Samambaia Norte","72320-209","Quadra"
10569,"Samambaia","QR 414 Conjunto 09","Samambaia Norte","72320-210","Quadra"
10570,"Samambaia","QR 414 Conjunto 09-A","Samambaia Norte","72320-211","Quadra"
10571,"Samambaia","QR 414 Conjunto 09-B","Samambaia Norte","72320-212","Quadra"
10572,"Samambaia","QR 414 Conjunto 10","Samambaia Norte","72320-213","Quadra"
10573,"Samambaia","QR 414 Conjunto 10-A","Samambaia Norte","72320-214","Quadra"
10574,"Samambaia","QR 414 Conjunto 11","Samambaia Norte","72320-215","Quadra"
10575,"Samambaia","QR 414 Conjunto 12","Samambaia Norte","72320-216","Quadra"
10576,"Samambaia","QR 414 Conjunto 12-A","Samambaia Norte","72320-217","Quadra"
10577,"Samambaia","QR 414 Conjunto 13","Samambaia Norte","72320-218","Quadra"
10578,"Samambaia","QR 414 Conjunto 13-A","Samambaia Norte","72320-219","Quadra"
10579,"Samambaia","QR 414 Conjunto 14","Samambaia Norte","72320-220","Quadra"
10580,"Samambaia","QR 414 Conjunto 15","Samambaia Norte","72320-221","Quadra"
10581,"Samambaia","QR 414 Conjunto 16","Samambaia Norte","72320-222","Quadra"
10582,"Samambaia","QR 414 Conjunto 16-A","Samambaia Norte","72320-223","Quadra"
10583,"Samambaia","QR 414 Conjunto 17","Samambaia Norte","72320-224","Quadra"
10584,"Samambaia","QR 414 Conjunto 18","Samambaia Norte","72320-225","Quadra"
10585,"Samambaia","QR 415","Samambaia Norte","72323-000","Quadra"
10586,"Samambaia","QR 415 Conjunto 01","Samambaia Norte","72323-001","Quadra"
10587,"Samambaia","QR 415 Conjunto 02","Samambaia Norte","72323-002","Quadra"
10588,"Samambaia","QR 415 Conjunto 03","Samambaia Norte","72323-003","Quadra"
10589,"Samambaia","QR 415 Conjunto 04","Samambaia Norte","72323-004","Quadra"
10590,"Samambaia","QR 415 Conjunto 05","Samambaia Norte","72323-005","Quadra"
10591,"Samambaia","QR 415 Conjunto 06","Samambaia Norte","72323-006","Quadra"
10592,"Samambaia","QR 415 Conjunto 07","Samambaia Norte","72323-007","Quadra"
10593,"Samambaia","QR 415 Conjunto 08","Samambaia Norte","72323-008","Quadra"
10594,"Samambaia","QR 415 Conjunto 09","Samambaia Norte","72323-009","Quadra"
10595,"Samambaia","QR 415 Conjunto 10","Samambaia Norte","72323-010","Quadra"
10596,"Samambaia","QR 415 Conjunto 11","Samambaia Norte","72323-011","Quadra"
10597,"Samambaia","QR 415 Conjunto 12","Samambaia Norte","72323-012","Quadra"
10598,"Samambaia","QR 415 Conjunto 13","Samambaia Norte","72323-013","Quadra"
10599,"Samambaia","QR 415 Conjunto 14","Samambaia Norte","72323-014","Quadra"
10600,"Samambaia","QR 415 Conjunto 15","Samambaia Norte","72323-015","Quadra"
10601,"Samambaia","QR 415 Conjunto 16","Samambaia Norte","72323-016","Quadra"
10602,"Samambaia","QR 415 Conjunto 17","Samambaia Norte","72323-017","Quadra"
10603,"Samambaia","QR 417","Samambaia Norte","72323-100","Quadra"
10604,"Samambaia","QR 417 �rea Especial 01","Samambaia Norte","72323-117","Quadra"
10605,"Samambaia","QR 417 �rea Especial 02","Samambaia Norte","72323-118","Quadra"
10606,"Samambaia","QR 417 Conjunto 01","Samambaia Norte","72323-101","Quadra"
10607,"Samambaia","QR 417 Conjunto 02","Samambaia Norte","72323-102","Quadra"
10608,"Samambaia","QR 417 Conjunto 03","Samambaia Norte","72323-103","Quadra"
10609,"Samambaia","QR 417 Conjunto 04","Samambaia Norte","72323-104","Quadra"
10610,"Samambaia","QR 417 Conjunto 05","Samambaia Norte","72323-105","Quadra"
10611,"Samambaia","QR 417 Conjunto 06","Samambaia Norte","72323-106","Quadra"
10612,"Samambaia","QR 417 Conjunto 07","Samambaia Norte","72323-107","Quadra"
10613,"Samambaia","QR 417 Conjunto 08","Samambaia Norte","72323-108","Quadra"
10614,"Samambaia","QR 417 Conjunto 09","Samambaia Norte","72323-109","Quadra"
10615,"Samambaia","QR 417 Conjunto 10","Samambaia Norte","72323-110","Quadra"
